s,p,o
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C165673,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133727,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C160144,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168989,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123814,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85042,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62545,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84917,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98908,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3353,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125591,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35301,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98983,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177544,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99080,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85077,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99544,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85177,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89801,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34450,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26883,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53652,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99081,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61245,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99082,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124841,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82343,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85070,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124839,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98967,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85178,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168988,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84992,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84607,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111649,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85048,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40435,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34553,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101326,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116933,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123021,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129718,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35808,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85028,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C165501,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C178415,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34416,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123018,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74984,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40553,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125390,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35809,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61283,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84885,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87093,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84730,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54705,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75100,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34357,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125418,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50784,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C178285,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34411,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130994,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125711,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61262,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129025,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121656,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84741,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35046,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138179,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98930,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126744,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75463,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84794,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75462,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84595,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176819,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85018,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150555,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126650,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99267,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131646,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84686,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170732,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116958,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34760,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34412,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130985,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168599,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84390,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34842,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118508,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128191,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173468,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124838,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129029,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37261,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133724,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84676,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168588,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75016,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27560,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85063,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61260,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116800,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85170,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99058,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116380,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75012,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60825,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101223,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C178416,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84797,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27038,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192635,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85238,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115326,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84940,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84717,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116363,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84683,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3817,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113397,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84909,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113400,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75118,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116333,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94832,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125665,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193
