p,s,o
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77616,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77619,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92439,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52891,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77620,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26461,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186121,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52895,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77622,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77660,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139163,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77954,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98784,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189654,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77624,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122233,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111156,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139162,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139164,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13199,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77626,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111323,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C163734,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52892,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77957,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26460,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77657,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98702,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52893,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77655,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C179830,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77617,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77661,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125895,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77615,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77664,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92593,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98778,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53079,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92438,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77659,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186138,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77663,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176321,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98766,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174385,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176319,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92437,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139165,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53007,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79432,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26462,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114236,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186109,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120926,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111301,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111141,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28216,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77955,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12581,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92594,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77621,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52917,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77618,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186144,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52898,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94393,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53012,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88212,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60538,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52954,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77653,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77656,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92654,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92598,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186118,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98777,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53014,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94851,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77625,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22164,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53078,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77658,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124572,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77654,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112425,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111162,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22188
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48693,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25361,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25697,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25480,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25176,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79083,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92457,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25372,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25412,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68641,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60761,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15891,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97331,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42703,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45518,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75759,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48804,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25674,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180612,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142381,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62220,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176264,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48313,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90023,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85987,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80242,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25506,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20865,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25424,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75907,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87136,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20181
