p,s,o
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50725,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188953,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101312,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3282,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87114,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50469,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161569,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172049,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34455,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87149,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3982,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187287,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118714,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118724,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50513,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161566,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87108,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142354,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35127,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142355,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161551,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118720,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87143,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142233,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78717,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50508,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34602,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50692,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99136,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118725,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129468,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50682,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118300,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3985,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50786,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118726,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87107,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128454,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118727,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35045,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142352,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50551,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50808,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50509,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142353,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118872,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99115,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50716,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111028,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187361,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187281,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79552,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50490,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187286,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182427,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50549,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3650,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118723,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157837,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65013
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157836,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65013
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C165178,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65013
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91827,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65013
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175605,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65013
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132438,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C102358
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36040,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36041
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36047,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36041
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36045,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36041
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36048,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36041
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36042,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36041
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36039,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36041
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36046,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36041
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124368,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86713
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8508,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27296
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132079,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27296
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172226,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27296
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132078,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27296
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172221,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27296
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172224,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27296
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87042,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87041
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87043,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87041
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87044,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87041
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192627,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116493
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C110940,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62591
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133025,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133024
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133026,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133024
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6536,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3765
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34503,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27607
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35116,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27607
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34504,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27607
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174415,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27607
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99128,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98874
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98900,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98874
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98976,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98874
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98875,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98874
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26089,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131899
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2285,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131899
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32852,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32114
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32565,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32114
